Timestamp,U L1-N,U L2-N,U L3-N,I-Wdl.-N 1 - I_3I0,I-Wdl. 1 - 3xI_I L1,I-Wdl. 1 - 3xI_I L2,I-Wdl. 1 - 3xI_I L3
0.0,-2226.9317433452584,-5640.239315907892,1973.0709880132133,17.697059317918587,0.8591276966058381,-1.1609924568180001,25.047422150312762
0.00010000623014142422,-2142.700533891666,-5769.20890387986,1983.2343272466824,17.697059317918587,0.8591610470115669,-1.161040286126873,25.04785862014772
0.00020001246028284844,-2056.314154899816,-5896.583308810078,1991.4532011830186,17.697059317918587,0.8591955999107981,-1.1610878025257783,25.048255184169193
0.00030001869042427264,-1967.9522038312293,-6022.2376067253945,1997.6875177542397,17.697059317918587,0.8592313177256097,-1.1611349771045563,25.048611842377184
0.0004000249205656969,-1877.5548148653986,-6146.046873652661,2001.9573229943362,17.697059317918587,0.8592681628780796,-1.1611817435398988,25.048929841828368
0.0005000311507071211,-1785.3614512843526,-6267.886185618729,2004.2425708693174,17.697059317918587,0.859306116579247,-1.1612280678198523,25.0492066884094
0.0006000373808485453,-1691.3721130880913,-6387.64983772324,2004.5633074131745,17.697059317918587,0.859345122462229,-1.161273898926488,25.049442382120272
0.0007000436109899696,-1595.7663977381367,-6505.184077383858,2002.8994865919162,17.697059317918587,0.8593851429491036,-1.1613191858418757,25.04963817001767
0.0008000498411313938,-1498.4844394139811,-6620.402418773016,1999.2711544395336,17.697059317918587,0.8594261404619488,-1.161363894554063,25.049791557988236
0.0009000560712728179,-1399.7657013976532,-6733.218376063152,1993.6582649220359,17.697059317918587,0.8594680962118036,-1.1614079740451202,25.049905040145326
0.0010000623014142422,-1299.6700495096607,-6843.439758526343,1986.0608180394224,17.697059317918587,0.8595109350428244,-1.1614513903030943,25.04997612237559
0.0011000685315556665,-1198.25734957051,-6951.066566162588,1976.5189058596761,17.697059317918587,0.8595546381660498,-1.161494092310056,25.050007298792373
0.0012000747616970906,-1095.6473332212163,-7055.906608243966,1965.0325283827965,17.697059317918587,0.8595991680035582,-1.1615360460540523,25.04999607528233
0.0013000809918385149,-991.9597321027932,-7157.863789406516,1951.6016856087838,17.697059317918587,0.8596444493995055,-1.1615772005171534,25.049943698902137
0.0014000872219799392,-887.3142778562552,-7256.842014286278,1936.246423571629,17.697059317918587,0.8596904635649307,-1.1616175046814303,25.049850169651787
0.0015000934521213632,-781.7708363021097,-7352.745187519289,1918.9867883053228,17.697059317918587,0.859737154132951,-1.1616569415409062,25.049715487531287
0.0016000996822627875,-675.389273260864,-7445.57330910555,1899.822779809866,17.697059317918587,0.8597844835256445,-1.1616954600776517,25.049538405483965
0.0017001059124042118,-568.3910922683942,-7535.03809295318,1878.79449015324,17.697059317918587,0.8598323953761281,-1.161733026279714,25.04932141762316
0.0018001121425456359,-460.8122128170049,-7621.235634426137,1855.901919335445,17.697059317918587,0.85988085210648,-1.16176960613514,25.049064523948868
0.0019001183726870602,-352.7663799656596,-7703.973742796501,1831.1851594244633,17.697059317918587,0.8599297973498172,-1.1618051656319766,25.048765230347755
0.0020001246028284844,-244.36135219127135,-7783.25241806427,1804.6442104202947,17.697059317918587,0.8599791747392569,-1.1618396537522946,25.048427277989834
0.0021001308329699087,-135.71087455280366,-7858.975564865486,1776.3392104249128,17.697059317918587,0.8600289654858378,-1.1618730364841408,25.04804941981843
0.002200137063111333,-26.91731760332381,-7930.950992472225,1746.270159438317,17.697059317918587,0.8600790944337164,-1.161905313827515,25.04763165583354
