1,0,-4.3773e+004,-3.4404e+004,5.6977e+004,4.7986e+004,-9.9974e+004,5.1435e+004,-1.0849e+004
2,100,-4.2561e+004,-3.7336e+004,5.7262e+004,4.7986e+004,-9.9998e+004,5.0931e+004,-9.5915e+003
3,200,-4.1319e+004,-4.0232e+004,5.7490e+004,4.7986e+004,-9.9957e+004,5.0417e+004,-8.3563e+003
4,300,-4.0048e+004,-4.3087e+004,5.7661e+004,4.7986e+004,-9.9850e+004,4.9894e+004,-7.1452e+003
5,400,-3.8749e+004,-4.5901e+004,5.7775e+004,4.7986e+004,-9.9679e+004,4.9364e+004,-5.9594e+003
6,500,-3.7424e+004,-4.8669e+004,5.7832e+004,4.7986e+004,-9.9443e+004,4.8826e+004,-4.7999e+003
7,600,-3.6073e+004,-5.1389e+004,5.7831e+004,4.7986e+004,-9.9142e+004,4.8280e+004,-3.6680e+003
8,700,-3.4699e+004,-5.4058e+004,5.7773e+004,4.7986e+004,-9.8777e+004,4.7728e+004,-2.5648e+003
9,800,-3.3303e+004,-5.6674e+004,5.7657e+004,4.7986e+004,-9.8348e+004,4.7171e+004,-1.4914e+003
10,900,-3.1885e+004,-5.9234e+004,5.7485e+004,4.7986e+004,-9.7855e+004,4.6608e+004,-4.4878e+002
11,1000,-3.0447e+004,-6.1735e+004,5.7255e+004,4.7986e+004,-9.7300e+004,4.6039e+004,5.6197e+002
12,1100,-2.8992e+004,-6.4176e+004,5.6969e+004,4.7986e+004,-9.6682e+004,4.5467e+004,1.5399e+003
13,1200,-2.7519e+004,-6.6553e+004,5.6626e+004,4.7986e+004,-9.6002e+004,4.4891e+004,2.4839e+003
14,1300,-2.6032e+004,-6.8865e+004,5.6226e+004,4.7986e+004,-9.5261e+004,4.4311e+004,3.3933e+003
15,1400,-2.4530e+004,-7.1108e+004,5.5772e+004,4.7986e+004,-9.4460e+004,4.3730e+004,4.2670e+003
16,1500,-2.3016e+004,-7.3282e+004,5.5261e+004,4.7986e+004,-9.3599e+004,4.3145e+004,5.1041e+003
17,1600,-2.1491e+004,-7.5383e+004,5.4696e+004,4.7986e+004,-9.2679e+004,4.2560e+004,5.9040e+003
18,1700,-1.9956e+004,-7.7409e+004,5.4077e+004,4.7986e+004,-9.1701e+004,4.1974e+004,6.6657e+003
19,1800,-1.8414e+004,-7.9360e+004,5.3404e+004,4.7986e+004,-9.0666e+004,4.1387e+004,7.3885e+003
20,1900,-1.6865e+004,-8.1232e+004,5.2677e+004,4.7986e+004,-8.9576e+004,4.0801e+004,8.0717e+003
21,2000,-1.5312e+004,-8.3023e+004,5.1899e+004,4.7986e+004,-8.8430e+004,4.0215e+004,8.7147e+003
22,2100,-1.3755e+004,-8.4733e+004,5.1069e+004,4.7986e+004,-8.7231e+004,3.9631e+004,9.3168e+003
23,2200,-1.2196e+004,-8.6360e+004,5.0189e+004,4.7986e+004,-8.5979e+004,3.9049e+004,9.8774e+003
24,2300,-1.0637e+004,-8.7901e+004,4.9258e+004,4.7986e+004,-8.4676e+004,3.8469e+004,1.0396e+004
25,2400,-9.0797e+003,-8.9355e+004,4.8279e+004,4.7986e+004,-8.3323e+004,3.7893e+004,1.0872e+004
26,2500,-7.5250e+003,-9.0721e+004,4.7252e+004,4.7986e+004,-8.1921e+004,3.7320e+004,1.1305e+004
27,2600,-5.9747e+003,-9.1998e+004,4.6177e+004,4.7986e+004,-8.0472e+004,3.6752e+004,1.1694e+004
