1,0,-3.6010e+004,-2.0931e+004,9.8527e+004,9.1065e+003,-7.5292e+004,-1.5188e+004,9.1883e+004
2,100,-3.4625e+004,-2.2605e+004,9.9018e+004,9.1065e+003,-7.3371e+004,-1.8285e+004,9.2958e+004
3,200,-3.3205e+004,-2.4258e+004,9.9410e+004,9.1065e+003,-7.1379e+004,-2.1364e+004,9.3941e+004
4,300,-3.1752e+004,-2.5888e+004,9.9705e+004,9.1065e+003,-6.9316e+004,-2.4422e+004,9.4832e+004
5,400,-3.0268e+004,-2.7494e+004,9.9901e+004,9.1065e+003,-6.7186e+004,-2.7456e+004,9.5629e+004
6,500,-2.8754e+004,-2.9074e+004,9.9998e+004,9.1065e+003,-6.4990e+004,-3.0463e+004,9.6333e+004
7,600,-2.7210e+004,-3.0626e+004,9.9997e+004,9.1065e+003,-6.2731e+004,-3.3439e+004,9.6941e+004
8,700,-2.5640e+004,-3.2150e+004,9.9897e+004,9.1065e+003,-6.0410e+004,-3.6383e+004,9.7454e+004
9,800,-2.4044e+004,-3.3643e+004,9.9698e+004,9.1065e+003,-5.8030e+004,-3.9291e+004,9.7872e+004
10,900,-2.2424e+004,-3.5104e+004,9.9401e+004,9.1065e+003,-5.5593e+004,-4.2160e+004,9.8193e+004
11,1000,-2.0781e+004,-3.6532e+004,9.9006e+004,9.1065e+003,-5.3102e+004,-4.4987e+004,9.8417e+004
12,1100,-1.9117e+004,-3.7925e+004,9.8514e+004,9.1065e+003,-5.0559e+004,-4.7770e+004,9.8544e+004
13,1200,-1.7435e+004,-3.9282e+004,9.7924e+004,9.1065e+003,-4.7966e+004,-5.0506e+004,9.8575e+004
14,1300,-1.5734e+004,-4.0601e+004,9.7237e+004,9.1065e+003,-4.5327e+004,-5.3192e+004,9.8508e+004
15,1400,-1.4018e+004,-4.1882e+004,9.6454e+004,9.1065e+003,-4.2644e+004,-5.5826e+004,9.8345e+004
16,1500,-1.2288e+004,-4.3122e+004,9.5577e+004,9.1065e+003,-3.9919e+004,-5.8404e+004,9.8084e+004
17,1600,-1.0545e+004,-4.4321e+004,9.4605e+004,9.1065e+003,-3.7155e+004,-6.0925e+004,9.7727e+004
18,1700,-8.7916e+003,-4.5478e+004,9.3539e+004,9.1065e+003,-3.4355e+004,-6.3386e+004,9.7274e+004
19,1800,-7.0291e+003,-4.6591e+004,9.2381e+004,9.1065e+003,-3.1522e+004,-6.5784e+004,9.6725e+004
20,1900,-5.2592e+003,-4.7660e+004,9.1133e+004,9.1065e+003,-2.8658e+004,-6.8117e+004,9.6081e+004
21,2000,-3.4838e+003,-4.8683e+004,8.9794e+004,9.1065e+003,-2.5766e+004,-7.0383e+004,9.5343e+004
22,2100,-1.7047e+003,-4.9659e+004,8.8366e+004,9.1065e+003,-2.2850e+004,-7.2580e+004,9.4510e+004
23,2200,7.6521e+001,-5.0587e+004,8.6852e+004,9.1065e+003,-1.9911e+004,-7.4705e+004,9.3585e+004
24,2300,1.8580e+003,-5.1467e+004,8.5251e+004,9.1065e+003,-1.6953e+004,-7.6756e+004,9.2567e+004
25,2400,3.6380e+003,-5.2297e+004,8.3567e+004,9.1065e+003,-1.3979e+004,-7.8731e+004,9.1459e+004
26,2500,5.4147e+003,-5.3076e+004,8.1800e+004,9.1065e+003,-1.0992e+004,-8.0629e+004,9.0260e+004
27,2600,7.1864e+003,-5.3805e+004,7.9952e+004,9.1065e+003,-7.9947e+003,-8.2447e+004,8.8973e+004
28,2700,8.9514e+003,-5.4482e+004,7.8025e+004,9.1065e+003,-4.9899e+003,-8.4184e+004,8.7598e+004
29,2800,1.0708e+004,-5.5106e+004,7.6022e+004,9.1065e+003,-1.9806e+003,-8.5838e+004,8.6137e+004
30,2900,1.2454e+004,-5.5677e+004,7.3943e+004,9.1065e+003,1.0300e+003,-8.7407e+004,8.4591e+004
31,3000,1.4189e+004,-5.6195e+004,7.1791e+004,9.1065e+003,4.0392e+003,-8.8890e+004,8.2961e+004
32,3100,1.5909e+004,-5.6658e+004,6.9569e+004,9.1065e+003,7.0438e+003,-9.0285e+004,8.1251e+004
33,3200,1.7615e+004,-5.7067e+004,6.7278e+004,9.1065e+003,1.0041e+004,-9.1591e+004,7.9460e+004
34,3300,1.9303e+004,-5.7421e+004,6.4920e+004,9.1065e+003,1.3028e+004,-9.2806e+004,7.7591e+004
35,3400,2.0972e+004,-5.7719e+004,6.2499e+004,9.1065e+003,1.6001e+004,-9.3930e+004,7.5646e+004
36,3500,2.2622e+004,-5.7962e+004,6.0015e+004,9.1065e+003,1.8958e+004,-9.4961e+004,7.3626e+004
37,3600,2.4249e+004,-5.8148e+004,5.7473e+004,9.1065e+003,2.1896e+004,-9.5899e+004,7.1534e+004
38,3700,2.5853e+004,-5.8279e+004,5.4874e+004,9.1065e+003,2.4811e+004,-9.6742e+004,6.9372e+004
39,3800,2.7431e+004,-5.8353e+004,5.2220e+004,9.1065e+003,2.7702e+004,-9.7489e+004,6.7142e+004
