1,0,-6.4453e+004,-2.0985e+004,3.0592e+004,-3.4734e+004,-7.3682e+004,2.7826e+003,7.8212e+004
2,100,-6.2020e+004,-2.2660e+004,3.0822e+004,-3.4734e+004,-7.2282e+004,-2.3659e+002,7.9727e+004
3,200,-5.9525e+004,-2.4313e+004,3.1008e+004,-3.4734e+004,-7.0807e+004,-3.2545e+003,8.1158e+004
4,300,-5.6972e+004,-2.5945e+004,3.1148e+004,-3.4734e+004,-6.9256e+004,-6.2682e+003,8.2506e+004
5,400,-5.4362e+004,-2.7552e+004,3.1244e+004,-3.4734e+004,-6.7633e+004,-9.2748e+003,8.3769e+004
6,500,-5.1699e+004,-2.9134e+004,3.1295e+004,-3.4734e+004,-6.5939e+004,-1.2271e+004,8.4945e+004
7,600,-4.8984e+004,-3.0688e+004,3.1301e+004,-3.4734e+004,-6.4175e+004,-1.5254e+004,8.6033e+004
8,700,-4.6222e+004,-3.2214e+004,3.1262e+004,-3.4734e+004,-6.2343e+004,-1.8222e+004,8.7032e+004
9,800,-4.3413e+004,-3.3710e+004,3.1177e+004,-3.4734e+004,-6.0444e+004,-2.1170e+004,8.7941e+004
10,900,-4.0562e+004,-3.5174e+004,3.1048e+004,-3.4734e+004,-5.8482e+004,-2.4096e+004,8.8760e+004
11,1000,-3.7671e+004,-3.6604e+004,3.0874e+004,-3.4734e+004,-5.6457e+004,-2.6998e+004,8.9487e+004
12,1100,-3.4743e+004,-3.8001e+004,3.0655e+004,-3.4734e+004,-5.4372e+004,-2.9871e+004,9.0121e+004
13,1200,-3.1780e+004,-3.9361e+004,3.0392e+004,-3.4734e+004,-5.2229e+004,-3.2715e+004,9.0663e+004
14,1300,-2.8786e+004,-4.0684e+004,3.0084e+004,-3.4734e+004,-5.0029e+004,-3.5525e+004,9.1111e+004
15,1400,-2.5764e+004,-4.1969e+004,2.9733e+004,-3.4734e+004,-4.7776e+004,-3.8299e+004,9.1466e+004
16,1500,-2.2716e+004,-4.3214e+004,2.9338e+004,-3.4734e+004,-4.5471e+004,-4.1034e+004,9.1726e+004
17,1600,-1.9646e+004,-4.4417e+004,2.8900e+004,-3.4734e+004,-4.3116e+004,-4.3728e+004,9.1892e+004
18,1700,-1.6556e+004,-4.5579e+004,2.8420e+004,-3.4734e+004,-4.0714e+004,-4.6377e+004,9.1963e+004
19,1800,-1.3450e+004,-4.6697e+004,2.7897e+004,-3.4734e+004,-3.8268e+004,-4.8980e+004,9.1939e+004
20,1900,-1.0331e+004,-4.7770e+004,2.7332e+004,-3.4734e+004,-3.5779e+004,-5.1534e+004,9.1821e+004
21,2000,-7.2014e+003,-4.8798e+004,2.6727e+004,-3.4734e+004,-3.3250e+004,-5.4035e+004,9.1608e+004
22,2100,-4.0648e+003,-4.9780e+004,2.6080e+004,-3.4734e+004,-3.0684e+004,-5.6483e+004,9.1301e+004
23,2200,-9.2425e+002,-5.0713e+004,2.5394e+004,-3.4734e+004,-2.8082e+004,-5.8873e+004,9.0900e+004
24,2300,2.2172e+003,-5.1599e+004,2.4669e+004,-3.4734e+004,-2.5449e+004,-6.1204e+004,9.0405e+004
25,2400,5.3565e+003,-5.2435e+004,2.3905e+004,-3.4734e+004,-2.2786e+004,-6.3474e+004,8.9817e+004
26,2500,8.4905e+003,-5.3221e+004,2.3103e+004,-3.4734e+004,-2.0095e+004,-6.5681e+004,8.9136e+004
27,2600,1.1616e+004,-5.3956e+004,2.2264e+004,-3.4734e+004,-1.7381e+004,-6.7821e+004,8.8363e+004
28,2700,1.4730e+004,-5.4639e+004,2.1389e+004,-3.4734e+004,-1.4644e+004,-6.9894e+004,8.7499e+004
29,2800,1.7830e+004,-5.5270e+004,2.0479e+004,-3.4734e+004,-1.1889e+004,-7.1897e+004,8.6545e+004
30,2900,2.0912e+004,-5.5848e+004,1.9534e+004,-3.4734e+004,-9.1171e+003,-7.3827e+004,8.5501e+004
31,3000,2.3973e+004,-5.6373e+004,1.8556e+004,-3.4734e+004,-6.3316e+003,-7.5684e+004,8.4370e+004
32,3100,2.7011e+004,-5.6843e+004,1.7546e+004,-3.4734e+004,-3.5354e+003,-7.7465e+004,8.3150e+004
33,3200,3.0022e+004,-5.7259e+004,1.6504e+004,-3.4734e+004,-7.3103e+002,-7.9169e+004,8.1845e+004
34,3300,3.3004e+004,-5.7620e+004,1.5431e+004,-3.4734e+004,2.0786e+003,-8.0793e+004,8.0455e+004
35,3400,3.5952e+004,-5.7926e+004,1.4329e+004,-3.4734e+004,4.8908e+003,-8.2337e+004,7.8982e+004
36,3500,3.8866e+004,-5.8176e+004,1.3199e+004,-3.4734e+004,7.7028e+003,-8.3798e+004,7.7427e+004
37,3600,4.1741e+004,-5.8370e+004,1.2042e+004,-3.4734e+004,1.0512e+004,-8.5176e+004,7.5791e+004
38,3700,4.4575e+004,-5.8509e+004,1.0858e+004,-3.4734e+004,1.3315e+004,-8.6469e+004,7.4077e+004
39,3800,4.7364e+004,-5.8591e+004,9.6497e+003,-3.4734e+004,1.6110e+004,-8.7675e+004,7.2286e+004
40,3900,5.0108e+004,-5.8617e+004,8.4176e+003,-3.4734e+004,1.8893e+004,-8.8794e+004,7.0419e+004
41,4000,5.2801e+004,-5.8586e+004,7.1630e+003,-3.4734e+004,2.1662e+004,-8.9824e+004,6.8479e+004
42,4100,5.5443e+004,-5.8500e+004,5.8871e+003,-3.4734e+004,2.4415e+004,-9.0765e+004,6.6467e+004
43,4200,5.8030e+004,-5.8357e+004,4.5913e+003,-3.4734e+004,2.7148e+004,-9.1615e+004,6.4386e+004
44,4300,6.0559e+004,-5.8158e+004,3.2767e+003,-3.4734e+004,2.9859e+004,-9.2373e+004,6.2237e+004
45,4400,6.3029e+004,-5.7904e+004,1.9447e+003,-3.4734e+004,3.2545e+004,-9.3040e+004,6.0023e+004
46,4500,6.5437e+004,-5.7594e+004,5.9662e+002,-3.4734e+004,3.5203e+004,-9.3613e+004,5.7746e+004
47,4600,6.7780e+004,-5.7228e+004,-7.6624e+002,-3.4734e+004,3.7831e+004,-9.4094e+004,5.5407e+004
48,4700,7.0056e+004,-5.6808e+004,-2.1425e+003,-3.4734e+004,4.0427e+004,-9.4480e+004,5.3010e+004
49,4800,7.2263e+004,-5.6334e+004,-3.5309e+003,-3.4734e+004,4.2987e+004,-9.4772e+004,5.0557e+004
50,4900,7.4398e+004,-5.5805e+004,-4.9299e+003,-3.4734e+004,4.5510e+004,-9.4970e+004,4.8050e+004
51,5000,7.6461e+004,-5.5223e+004,-6.3383e+003,-3.4734e+004,4.7992e+004,-9.5072e+004,4.5492e+004
52,5100,7.8447e+004,-5.4588e+004,-7.7546e+003,-3.4734e+004,5.0431e+004,-9.5080e+004,4.2884e+004
53,5200,8.0357e+004,-5.3900e+004,-9.1774e+003,-3.4734e+004,5.2825e+004,-9.4994e+004,4.0231e+004
54,5300,8.2187e+004,-5.3161e+004,-1.0605e+004,-3.4734e+004,5.5172e+004,-9.4812e+004,3.7533e+004
55,5400,8.3936e+004,-5.2371e+004,-1.2037e+004,-3.4734e+004,5.7469e+004,-9.4536e+004,3.4795e+004
