1,0,-6.4492e+004,-2.2536e+004,5.5826e+004,-2.8872e+004,-4.0490e+004,5.3017e+004,3.2051e+004
2,100,-6.2060e+004,-2.4183e+004,5.6066e+004,-2.8872e+004,-4.0542e+004,5.2719e+004,3.2644e+004
3,200,-5.9566e+004,-2.5811e+004,5.6260e+004,-2.8872e+004,-4.0591e+004,5.2407e+004,3.3235e+004
4,300,-5.7014e+004,-2.7416e+004,5.6408e+004,-2.8872e+004,-4.0635e+004,5.2083e+004,3.3824e+004
5,400,-5.4405e+004,-2.8997e+004,5.6508e+004,-2.8872e+004,-4.0677e+004,5.1747e+004,3.4409e+004
6,500,-5.1742e+004,-3.0553e+004,5.6562e+004,-2.8872e+004,-4.0714e+004,5.1398e+004,3.4991e+004
7,600,-4.9029e+004,-3.2083e+004,5.6569e+004,-2.8872e+004,-4.0748e+004,5.1037e+004,3.5569e+004
8,700,-4.6267e+004,-3.3584e+004,5.6529e+004,-2.8872e+004,-4.0778e+004,5.0664e+004,3.6142e+004
9,800,-4.3459e+004,-3.5056e+004,5.6441e+004,-2.8872e+004,-4.0805e+004,5.0281e+004,3.6709e+004
10,900,-4.0609e+004,-3.6497e+004,5.6307e+004,-2.8872e+004,-4.0827e+004,4.9886e+004,3.7270e+004
11,1000,-3.7718e+004,-3.7905e+004,5.6127e+004,-2.8872e+004,-4.0846e+004,4.9482e+004,3.7825e+004
12,1100,-3.4790e+004,-3.9279e+004,5.5900e+004,-2.8872e+004,-4.0861e+004,4.9067e+004,3.8373e+004
13,1200,-3.1828e+004,-4.0618e+004,5.5626e+004,-2.8872e+004,-4.0872e+004,4.8642e+004,3.8914e+004
14,1300,-2.8835e+004,-4.1920e+004,5.5306e+004,-2.8872e+004,-4.0879e+004,4.8208e+004,3.9446e+004
15,1400,-2.5813e+004,-4.3184e+004,5.4941e+004,-2.8872e+004,-4.0883e+004,4.7766e+004,3.9970e+004
16,1500,-2.2765e+004,-4.4409e+004,5.4530e+004,-2.8872e+004,-4.0882e+004,4.7315e+004,4.0484e+004
17,1600,-1.9695e+004,-4.5594e+004,5.4075e+004,-2.8872e+004,-4.0878e+004,4.6856e+004,4.0989e+004
18,1700,-1.6606e+004,-4.6737e+004,5.3575e+004,-2.8872e+004,-4.0870e+004,4.6390e+004,4.1484e+004
19,1800,-1.3500e+004,-4.7837e+004,5.3030e+004,-2.8872e+004,-4.0858e+004,4.5917e+004,4.1968e+004
20,1900,-1.0381e+004,-4.8894e+004,5.2443e+004,-2.8872e+004,-4.0842e+004,4.5438e+004,4.2441e+004
21,2000,-7.2520e+003,-4.9906e+004,5.1812e+004,-2.8872e+004,-4.0823e+004,4.4952e+004,4.2902e+004
22,2100,-4.1155e+003,-5.0872e+004,5.1139e+004,-2.8872e+004,-4.0799e+004,4.4461e+004,4.3351e+004
23,2200,-9.7498e+002,-5.1791e+004,5.0425e+004,-2.8872e+004,-4.0772e+004,4.3964e+004,4.3788e+004
24,2300,2.1665e+003,-5.2663e+004,4.9670e+004,-2.8872e+004,-4.0741e+004,4.3464e+004,4.4212e+004
25,2400,5.3059e+003,-5.3486e+004,4.8874e+004,-2.8872e+004,-4.0706e+004,4.2959e+004,4.4623e+004
26,2500,8.4400e+003,-5.4260e+004,4.8039e+004,-2.8872e+004,-4.0668e+004,4.2450e+004,4.5020e+004
27,2600,1.1566e+004,-5.4984e+004,4.7166e+004,-2.8872e+004,-4.0626e+004,4.1938e+004,4.5402e+004
