1,0,-1.7955e+004,-3.4404e+004,5.7215e+004,-7.8830e+003,-7.6799e+004,-8.0115e+003,7.8220e+004
2,100,-1.6824e+004,-3.7336e+004,5.7500e+004,-7.8830e+003,-7.5126e+004,-1.0799e+004,7.9498e+004
3,200,-1.5665e+004,-4.0232e+004,5.7728e+004,-7.8830e+003,-7.3375e+004,-1.3580e+004,8.0694e+004
4,300,-1.4478e+004,-4.3087e+004,5.7900e+004,-7.8830e+003,-7.1548e+004,-1.6351e+004,8.1807e+004
5,400,-1.3266e+004,-4.5901e+004,5.8013e+004,-7.8830e+003,-6.9646e+004,-1.9110e+004,8.2836e+004
6,500,-1.2030e+004,-4.8669e+004,5.8070e+004,-7.8830e+003,-6.7671e+004,-2.1854e+004,8.3780e+004
7,600,-1.0770e+004,-5.1389e+004,5.8069e+004,-7.8830e+003,-6.5626e+004,-2.4579e+004,8.4638e+004
8,700,-9.4872e+003,-5.4058e+004,5.8011e+004,-7.8830e+003,-6.3512e+004,-2.7284e+004,8.5409e+004
9,800,-8.1839e+003,-5.6674e+004,5.7896e+004,-7.8830e+003,-6.1331e+004,-2.9966e+004,8.6093e+004
10,900,-6.8609e+003,-5.9234e+004,5.7723e+004,-7.8830e+003,-5.9086e+004,-3.2622e+004,8.6688e+004
11,1000,-5.5196e+003,-6.1735e+004,5.7494e+004,-7.8830e+003,-5.6779e+004,-3.5249e+004,8.7194e+004
12,1100,-4.1612e+003,-6.4176e+004,5.7207e+004,-7.8830e+003,-5.4412e+004,-3.7845e+004,8.7612e+004
13,1200,-2.7871e+003,-6.6553e+004,5.6864e+004,-7.8830e+003,-5.1987e+004,-4.0407e+004,8.7939e+004
14,1300,-1.3988e+003,-6.8865e+004,5.6465e+004,-7.8830e+003,-4.9508e+004,-4.2933e+004,8.8176e+004
15,1400,2.5749e+000,-7.1108e+004,5.6010e+004,-7.8830e+003,-4.6975e+004,-4.5421e+004,8.8323e+004
16,1500,1.4155e+003,-7.3282e+004,5.5500e+004,-7.8830e+003,-4.4392e+004,-4.7867e+004,8.8380e+004
17,1600,2.8386e+003,-7.5383e+004,5.4935e+004,-7.8830e+003,-4.1761e+004,-5.0270e+004,8.8346e+004
18,1700,4.2705e+003,-7.7409e+004,5.4316e+004,-7.8830e+003,-3.9086e+004,-5.2627e+004,8.8221e+004
19,1800,5.7097e+003,-7.9360e+004,5.3643e+004,-7.8830e+003,-3.6367e+004,-5.4935e+004,8.8006e+004
20,1900,7.1549e+003,-8.1232e+004,5.2917e+004,-7.8830e+003,-3.3609e+004,-5.7193e+004,8.7701e+004
21,2000,8.6047e+003,-8.3023e+004,5.2139e+004,-7.8830e+003,-3.0814e+004,-5.9398e+004,8.7306e+004
22,2100,1.0057e+004,-8.4733e+004,5.1309e+004,-7.8830e+003,-2.7985e+004,-6.1548e+004,8.6822e+004
23,2200,1.1512e+004,-8.6360e+004,5.0429e+004,-7.8830e+003,-2.5124e+004,-6.3641e+004,8.6249e+004
24,2300,1.2967e+004,-8.7901e+004,4.9498e+004,-7.8830e+003,-2.2234e+004,-6.5675e+004,8.5587e+004
