1,0,-3.7377e+004,-2.0861e+003,9.8427e+004,-5.0475e+003,-7.2889e+004,-6.5724e+003,-3.9247e+003
2,100,-3.5970e+004,-3.4282e+003,9.8934e+004,-5.0475e+003,-7.1114e+004,-9.3849e+003,-3.8897e+003
3,200,-3.4527e+004,-4.7537e+003,9.9344e+004,-5.0475e+003,-6.9275e+004,-1.2179e+004,-3.8579e+003
4,300,-3.3051e+004,-6.0613e+003,9.9655e+004,-5.0475e+003,-6.7374e+004,-1.4953e+004,-3.8293e+003
5,400,-3.1541e+004,-7.3497e+003,9.9868e+004,-5.0475e+003,-6.5413e+004,-1.7703e+004,-3.8038e+003
6,500,-3.0001e+004,-8.6176e+003,9.9982e+004,-5.0475e+003,-6.3393e+004,-2.0427e+004,-3.7816e+003
7,600,-2.8431e+004,-9.8639e+003,9.9998e+004,-5.0475e+003,-6.1317e+004,-2.3122e+004,-3.7627e+003
8,700,-2.6834e+004,-1.1087e+004,9.9915e+004,-5.0475e+003,-5.9187e+004,-2.5785e+004,-3.7470e+003
9,800,-2.5209e+004,-1.2286e+004,9.9734e+004,-5.0475e+003,-5.7005e+004,-2.8414e+004,-3.7347e+003
10,900,-2.3560e+004,-1.3460e+004,9.9454e+004,-5.0475e+003,-5.4772e+004,-3.1006e+004,-3.7256e+003
11,1000,-2.1888e+004,-1.4607e+004,9.9075e+004,-5.0475e+003,-5.2492e+004,-3.3559e+004,-3.7199e+003
12,1100,-2.0194e+004,-1.5727e+004,9.8599e+004,-5.0475e+003,-5.0166e+004,-3.6070e+004,-3.7174e+003
13,1200,-1.8480e+004,-1.6818e+004,9.8026e+004,-5.0475e+003,-4.7796e+004,-3.8537e+004,-3.7183e+003
14,1300,-1.6748e+004,-1.7879e+004,9.7356e+004,-5.0475e+003,-4.5386e+004,-4.0957e+004,-3.7225e+003
15,1400,-1.5000e+004,-1.8909e+004,9.6590e+004,-5.0475e+003,-4.2937e+004,-4.3327e+004,-3.7300e+003
16,1500,-1.3237e+004,-1.9907e+004,9.5729e+004,-5.0475e+003,-4.0452e+004,-4.5646e+004,-3.7408e+003
17,1600,-1.1460e+004,-2.0873e+004,9.4773e+004,-5.0475e+003,-3.7933e+004,-4.7911e+004,-3.7550e+003
18,1700,-9.6727e+003,-2.1804e+004,9.3724e+004,-5.0475e+003,-3.5383e+004,-5.0120e+004,-3.7724e+003
19,1800,-7.8757e+003,-2.2701e+004,9.2582e+004,-5.0475e+003,-3.2804e+004,-5.2271e+004,-3.7930e+003
20,1900,-6.0709e+003,-2.3562e+004,9.1349e+004,-5.0475e+003,-3.0199e+004,-5.4362e+004,-3.8170e+003
21,2000,-4.2601e+003,-2.4387e+004,9.0025e+004,-5.0475e+003,-2.7571e+004,-5.6390e+004,-3.8441e+003
22,2100,-2.4452e+003,-2.5175e+004,8.8613e+004,-5.0475e+003,-2.4921e+004,-5.8353e+004,-3.8744e+003
23,2200,-6.2791e+002,-2.5924e+004,8.7113e+004,-5.0475e+003,-2.2253e+004,-6.0251e+004,-3.9079e+003
24,2300,1.1900e+003,-2.6635e+004,8.5528e+004,-5.0475e+003,-1.9569e+004,-6.2080e+004,-3.9446e+003
25,2400,3.0067e+003,-2.7306e+004,8.3858e+004,-5.0475e+003,-1.6872e+004,-6.3839e+004,-3.9843e+003
26,2500,4.8203e+003,-2.7937e+004,8.2105e+004,-5.0475e+003,-1.4165e+004,-6.5526e+004,-4.0271e+003
27,2600,6.6292e+003,-2.8527e+004,8.0271e+004,-5.0475e+003,-1.1450e+004,-6.7140e+004,-4.0729e+003
28,2700,8.4315e+003,-2.9076e+004,7.8358e+004,-5.0475e+003,-8.7296e+003,-6.8678e+004,-4.1216e+003
29,2800,1.0225e+004,-2.9583e+004,7.6368e+004,-5.0475e+003,-6.0069e+003,-7.0140e+004,-4.1733e+003
30,2900,1.2009e+004,-3.0047e+004,7.4302e+004,-5.0475e+003,-3.2845e+003,-7.1525e+004,-4.2279e+003
31,3000,1.3781e+004,-3.0469e+004,7.2163e+004,-5.0475e+003,-5.6510e+002,-7.2829e+004,-4.2853e+003
32,3100,1.5540e+004,-3.0847e+004,6.9953e+004,-5.0475e+003,2.1487e+003,-7.4053e+004,-4.3454e+003
33,3200,1.7282e+004,-3.1182e+004,6.7673e+004,-5.0475e+003,4.8542e+003,-7.5196e+004,-4.4082e+003
34,3300,1.9008e+004,-3.1472e+004,6.5327e+004,-5.0475e+003,7.5487e+003,-7.6255e+004,-4.4737e+003
35,3400,2.0715e+004,-3.1719e+004,6.2917e+004,-5.0475e+003,1.0230e+004,-7.7230e+004,-4.5417e+003
36,3500,2.2402e+004,-3.1921e+004,6.0444e+004,-5.0475e+003,1.2894e+004,-7.8120e+004,-4.6123e+003
37,3600,2.4066e+004,-3.2078e+004,5.7912e+004,-5.0475e+003,1.5540e+004,-7.8925e+004,-4.6853e+003
38,3700,2.5707e+004,-3.2190e+004,5.5322e+004,-5.0475e+003,1.8164e+004,-7.9642e+004,-4.7606e+003
39,3800,2.7322e+004,-3.2257e+004,5.2678e+004,-5.0475e+003,2.0764e+004,-8.0272e+004,-4.8383e+003
40,3900,2.8910e+004,-3.2280e+004,4.9982e+004,-5.0475e+003,2.3337e+004,-8.0815e+004,-4.9181e+003
41,4000,3.0470e+004,-3.2257e+004,4.7237e+004,-5.0475e+003,2.5881e+004,-8.1268e+004,-5.0001e+003
42,4100,3.2000e+004,-3.2189e+004,4.4445e+004,-5.0475e+003,2.8394e+004,-8.1633e+004,-5.0842e+003
43,4200,3.3498e+004,-3.2076e+004,4.1609e+004,-5.0475e+003,3.0872e+004,-8.1909e+004,-5.1702e+003
44,4300,3.4963e+004,-3.1918e+004,3.8732e+004,-5.0475e+003,3.3313e+004,-8.2094e+004,-5.2581e+003
45,4400,3.6393e+004,-3.1716e+004,3.5817e+004,-5.0475e+003,3.5716e+004,-8.2190e+004,-5.3478e+003
46,4500,3.7787e+004,-3.1469e+004,3.2866e+004,-5.0475e+003,3.8077e+004,-8.2196e+004,-5.4392e+003
47,4600,3.9144e+004,-3.1177e+004,2.9884e+004,-5.0475e+003,4.0394e+004,-8.2113e+004,-5.5323e+003
48,4700,4.0463e+004,-3.0842e+004,2.6871e+004,-5.0475e+003,4.2665e+004,-8.1939e+004,-5.6269e+003
49,4800,4.1741e+004,-3.0463e+004,2.3832e+004,-5.0475e+003,4.4888e+004,-8.1676e+004,-5.7229e+003
50,4900,4.2978e+004,-3.0041e+004,2.0770e+004,-5.0475e+003,4.7060e+004,-8.1323e+004,-5.8202e+003
51,5000,4.4173e+004,-2.9576e+004,1.7687e+004,-5.0475e+003,4.9180e+004,-8.0881e+004,-5.9188e+003
52,5100,4.5324e+004,-2.9068e+004,1.4586e+004,-5.0475e+003,5.1245e+004,-8.0351e+004,-6.0185e+003
53,5200,4.6430e+004,-2.8519e+004,1.1472e+004,-5.0475e+003,5.3253e+004,-7.9732e+004,-6.1193e+003
54,5300,4.7491e+004,-2.7928e+004,8.3455e+003,-5.0475e+003,5.5202e+004,-7.9027e+004,-6.2211e+003
55,5400,4.8505e+004,-2.7297e+004,5.2111e+003,-5.0475e+003,5.7091e+004,-7.8234e+004,-6.3236e+003
56,5500,4.9470e+004,-2.6625e+004,2.0717e+003,-5.0475e+003,5.8917e+004,-7.7355e+004,-6.4270e+003
57,5600,5.0387e+004,-2.5914e+004,-1.0699e+003,-5.0475e+003,6.0679e+004,-7.6392e+004,-6.5309e+003
58,5700,5.1254e+004,-2.5164e+004,-4.2104e+003,-5.0475e+003,6.2375e+004,-7.5344e+004,-6.6355e+003
59,5800,5.2071e+004,-2.4376e+004,-7.3467e+003,-5.0475e+003,6.4003e+004,-7.4212e+004,-6.7404e+003
60,5900,5.2836e+004,-2.3550e+004,-1.0476e+004,-5.0475e+003,6.5562e+004,-7.2999e+004,-6.8457e+003
61,6000,5.3548e+004,-2.2688e+004,-1.3595e+004,-5.0475e+003,6.7050e+004,-7.1705e+004,-6.9513e+003
62,6100,5.4208e+004,-2.1791e+004,-1.6700e+004,-5.0475e+003,6.8465e+004,-7.0332e+004,-7.0569e+003
63,6200,5.4815e+004,-2.0859e+004,-1.9789e+004,-5.0475e+003,6.9807e+004,-6.8880e+004,-7.1626e+003
64,6300,5.5367e+004,-1.9893e+004,-2.2858e+004,-5.0475e+003,7.1073e+004,-6.7352e+004,-7.2682e+003
65,6400,5.5865e+004,-1.8894e+004,-2.5905e+004,-5.0475e+003,7.2264e+004,-6.5748e+004,-7.3736e+003
66,6500,5.6307e+004,-1.7864e+004,-2.8926e+004,-5.0475e+003,7.3376e+004,-6.4071e+004,-7.4788e+003
67,6600,5.6694e+004,-1.6802e+004,-3.1919e+004,-5.0475e+003,7.4411e+004,-6.2321e+004,-7.5835e+003
68,6700,5.7025e+004,-1.5711e+004,-3.4880e+004,-5.0475e+003,7.5365e+004,-6.0502e+004,-7.6878e+003
69,6800,5.7300e+004,-1.4591e+004,-3.7806e+004,-5.0475e+003,7.6239e+004,-5.8614e+004,-7.7914e+003
70,6900,5.7518e+004,-1.3443e+004,-4.0696e+004,-5.0475e+003,7.7032e+004,-5.6659e+004,-7.8944e+003
71,7000,5.7679e+004,-1.2269e+004,-4.3545e+004,-5.0475e+003,7.7742e+004,-5.4639e+004,-7.9965e+003
72,7100,5.7783e+004,-1.1070e+004,-4.6351e+004,-5.0475e+003,7.8369e+004,-5.2557e+004,-8.0978e+003
73,7200,5.7830e+004,-9.8460e+003,-4.9112e+004,-5.0475e+003,7.8913e+004,-5.0414e+004,-8.1980e+003
74,7300,5.7820e+004,-8.5995e+003,-5.1824e+004,-5.0475e+003,7.9373e+004,-4.8213e+004,-8.2971e+003
75,7400,5.7753e+004,-7.3313e+003,-5.4485e+004,-5.0475e+003,7.9748e+004,-4.5955e+004,-8.3951e+003
76,7500,5.7629e+004,-6.0426e+003,-5.7092e+004,-5.0475e+003,8.0039e+004,-4.3643e+004,-8.4917e+003
77,7600,5.7448e+004,-4.7347e+003,-5.9643e+004,-5.0475e+003,8.0244e+004,-4.1280e+004,-8.5870e+003
78,7700,5.7211e+004,-3.4089e+003,-6.2135e+004,-5.0475e+003,8.0364e+004,-3.8866e+004,-8.6807e+003
79,7800,5.6916e+004,-2.0666e+003,-6.4565e+004,-5.0475e+003,8.0398e+004,-3.6406e+004,-8.7729e+003
80,7900,5.6566e+004,-7.0896e+002,-6.6932e+004,-5.0475e+003,8.0347e+004,-3.3901e+004,-8.8635e+003
81,8000,5.6160e+004,6.6257e+002,-6.9233e+004,-5.0475e+003,8.0210e+004,-3.1354e+004,-8.9522e+003
82,8100,5.5698e+004,2.0467e+003,-7.1466e+004,-5.0475e+003,7.9988e+004,-2.8767e+004,-9.0391e+003
83,8200,5.5181e+004,3.4420e+003,-7.3628e+004,-5.0475e+003,7.9681e+004,-2.6142e+004,-9.1241e+003
84,8300,5.4610e+004,4.8471e+003,-7.5717e+004,-5.0475e+003,7.9289e+004,-2.3484e+004,-9.2071e+003
85,8400,5.3985e+004,6.2606e+003,-7.7732e+004,-5.0475e+003,7.8812e+004,-2.0793e+004,-9.2880e+003
86,8500,5.3307e+004,7.6812e+003,-7.9670e+004,-5.0475e+003,7.8252e+004,-1.8073e+004,-9.3666e+003
